Please enter a valid date between %1 and %2 at %3.,Vui lòng nhập ngày hợp lệ giữa %1 và %2 tại %3.,module,Magento_Customer
Please enter a valid date equal to or greater than %1 at %2.,Vui lòng nhập ngày hợp lệ bằng hoặc lớn hơn %1 tại %2.,module,Magento_Customer
Please enter a valid date less than or equal to %1 at %2.,Vui lòng nhập ngày hợp lệ ít hơn hoặc bằng với %1 tại %2.,module,Magento_Customer
"""%1"" is not a valid file extension.","""%1"" không phải là một phần mở rộng tập tin hợp lệ.",module,Magento_Customer
"""%1"" is not a valid file.","""%1"" không phải là một tập tin hợp lệ.",module,Magento_Customer
"""%1"" exceeds the allowed file size.","""%1"" vượt quá kích thước tập tin cho phép.",module,Magento_Customer
"""%1"" is not a valid image format.","""%1"" không phải là một định dạng hình ảnh hợp lệ.",module,Magento_Customer
"""%1"" width exceeds allowed value of %2 px.","""%1"" chiều rộng vượt quá các giá trị cho phép của %2 px.",module,Magento_Customer
"""%1"" height exceeds allowed value of %2 px.","""%1"" chiều cao vượt quá các giá trị cho phép của %2 px.",module,Magento_Customer
"""%1"" length must be equal or greater than %2 characters.","độ dài ""%1"" phải bằng hoặc nhiều hơn với %2 ký tự.",module,Magento_Customer
"""%1"" length must be equal or less than %2 characters.","độ dài ""%1"" phải bằng hoặc ít hơn %2 ký tự.",module,Magento_Customer
label,nhãn,module,Magento_Customer
Customer Group,Nhóm khách hàng,module,Magento_Customer
"You can't delete group ""%1"".","Bạn không thể xoá nhóm ""%1"".",module,Magento_Customer
Customer Group already exists.,Nhóm Khách hàng đã tồn tại.,module,Magento_Customer
Cannot delete group.,Không thể xoá nhóm.,module,Magento_Customer
Error during VAT Number verification.,Lỗi trong quá trình xác minh số thuế GTGT.,module,Magento_Customer
PHP SOAP extension is required.,Phần mở rộng SOAP PHP là bắt buộc.,module,Magento_Customer
VAT Number is valid.,Số thuế GTGT là hợp lệ.,module,Magento_Customer
Please enter a valid VAT number.,Vui lòng nhập một số thuế VAT hợp lệ.,module,Magento_Customer
Your VAT ID was successfully validated.,ID VAT của bạn đã được xác nhận thành công.,module,Magento_Customer
You will be charged tax.,Bạn sẽ phải trả thuế.,module,Magento_Customer
You will not be charged tax.,Bạn sẽ không phải trả thuế.,module,Magento_Customer
The VAT ID entered (%1) is not a valid VAT ID.,ID thuế VAT được nhập (%1) không phải là một ID thuế VAT hợp lệ.,module,Magento_Customer
Your Tax ID cannot be validated.,ID Thuế của bạn không thể được xác nhận.,module,Magento_Customer
"If you believe this is an error, please contact us at %1","Nếu bạn thấy rằng đây là lỗi, xin vui lòng liên hệ với chúng tôi tại %1",module,Magento_Customer
No such entity with %fieldName = %fieldValue,Không có thực thể như vậy với %fieldName = %fieldValue,module,Magento_Customer
Male,Nam,module,Magento_Customer
Female,Nữ,module,Magento_Customer
Not Specified,Không xác định,module,Magento_Customer
Thank you for registering with,Cảm ơn bạn đã đăng ký với,module,Magento_Customer
enter your billing address for proper VAT calculation,nhập địa chỉ thanh toán để tính thuế GTGT thích hợp,module,Magento_Customer
enter your shipping address for proper VAT calculation,nhập địa chỉ giao hàng để tính thuế GTGT thích hợp,module,Magento_Customer
NoSuchEntityException,Không có thực thể ngoại lệ như vậy,module,Magento_Customer
Exception,Ngoại lệ,module,Magento_Customer
message,tin nhắn,module,Magento_Customer
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","Tài khoản này không được xác nhận.' ' <a href=""%1""> Bấm vào đây</a> để gửi lại email xác nhận.",module,Magento_Customer
InputException,Nhập ngoại lệ,module,Magento_Customer
Exception message,Tin nhắn ngoại lệ,module,Magento_Customer
Validator Exception,Ngoại lệ hợp lệ,module,Magento_Customer
Localized Exception,Yếu tố ngoại lệ cho bản địa,module,Magento_Customer
some error,có lỗi xảy ra,module,Magento_Customer
NOT LOGGED IN,CHƯA ĐĂNG NHẬP,module,Magento_Customer
Please enter the state/province.,Vui lòng nhập tiểu bang/tỉnh.,module,Magento_Customer
Label,Nhãn,module,Magento_Customer
Select...,Lựa chọn...,module,Magento_Customer
Edit,Chỉnh sửa,module,Magento_Customer
Visitor,Lượt truy cập,module,Magento_Customer
Customer,Khách hàng,module,Magento_Customer
No item specified.,Không xác nhận sản phẩm.,module,Magento_Customer
Are you sure you want to remove this item?,Bạn có chắc rằng bạn muốn xóa sản phẩm này?,module,Magento_Customer
Personal Information,Thông tin cá nhân,module,Magento_Customer
Last Logged In:,Đăng nhập lần cuối:,module,Magento_Customer
Last Logged In (%1):,Lần Cuối đăng nhập (%1):,module,Magento_Customer
Account Lock:,Khóa tài khoản:,module,Magento_Customer
Confirmed email:,Xác nhận địa chỉ email:,module,Magento_Customer
Account Created:,Tài khoản được tạo:,module,Magento_Customer
Account Created on (%1):,Tài khoản được tạo trên (%1):,module,Magento_Customer
Account Created in:,Tài khoản được tạo trong:,module,Magento_Customer
Customer Group:,Nhóm khách hàng:,module,Magento_Customer
Default Billing Address,Địa chỉ thanh toán mặc định,module,Magento_Customer
Sales Statistics,Số liệu thống kê bán hàng,module,Magento_Customer
Web Site,Trang Web,module,Magento_Customer
Store,Cửa hàng,module,Magento_Customer
Store View,Xem cửa hàng,module,Magento_Customer
Lifetime Sales,Bán hàng trọn đời,module,Magento_Customer
Average Sale,Doanh số trung bình,module,Magento_Customer
All Store Views,Tất cả cửa hàng,module,Magento_Customer
Change,Thay đổi,module,Magento_Customer
Manage Addresses,Quản lý địa chỉ,module,Magento_Customer
Default Shipping Address,Địa chỉ giao hàng mặc định,module,Magento_Customer
Contact Information,Thông tin liên hệ,module,Magento_Customer
Change Password,Đổi mật khẩu,module,Magento_Customer
Newsletters,Bản tin,module,Magento_Customer
or,hoặc,module,Magento_Customer
My Account,Tài khoản của tôi,module,Magento_Customer
Default Addresses,Địa chỉ mặc định,module,Magento_Customer
Change Billing Address,Thay đổi địa chỉ thanh toán,module,Magento_Customer
You have no default billing address in your address book.,Bạn có không có địa chỉ thanh toán mặc định trong sổ địa chỉ của bạn.,module,Magento_Customer
Change Shipping Address,Thay đổi địa chỉ vận chuyển,module,Magento_Customer
You have no default shipping address in your address book.,Bạn có không có địa chỉ nhận hàng mặc định trong sổ địa chỉ của bạn.,module,Magento_Customer
* Required Fields,* Bắt buộc,module,Magento_Customer
Address,Địa chỉ,module,Magento_Customer
Street Address %1,Địa chỉ đường phố %1,module,Magento_Customer
City,Thành phố,module,Magento_Customer
"Please select a region, state or province.","Vui lòng chọn khu vực, bang hay tỉnh.",module,Magento_Customer
It's a default billing address.,Đó là địa chỉ thanh toán mặc định.,module,Magento_Customer
Use as my default billing address,Sử dụng như địa chỉ thanh toán mặc định của tôi,module,Magento_Customer
It's a default shipping address.,Đó là địa chỉ vận chuyển mặc định.,module,Magento_Customer
Use as my default shipping address,Sử dụng như địa chỉ vận chuyển mặc định của tôi,module,Magento_Customer
Save Address,Lưu địa chỉ,module,Magento_Customer
Go back,Quay lại,module,Magento_Customer
Additional Address Entries,Thêm lối vào địa chỉ,module,Magento_Customer
First Name,Tên,module,Magento_Customer
Last Name,Họ,module,Magento_Customer
Street Address,Địa chỉ đường,module,Magento_Customer
Country,Quốc gia,module,Magento_Customer
Zip/Postal Code,Mã bưu chính,module,Magento_Customer
Phone,Điện thoại,module,Magento_Customer
You have no other address entries in your address book.,Bạn có không địa chỉ khác trong sổ địa chỉ của bạn.,module,Magento_Customer
Please enter your email below and we will send you the confirmation link.,Vui lòng nhập email của bạn dưới đây và chúng tôi sẽ gửi cho bạn liên kết xác nhận cho nó.,module,Magento_Customer
Send confirmation link,Gửi liên kết xác nhận,module,Magento_Customer
Back to Sign In,Quay lại đăng nhập,module,Magento_Customer
Change Email,Thay đổi Email,module,Magento_Customer
Change Email and Password,Thay đổi Email và mật khẩu,module,Magento_Customer
Current Password,Mật khẩu hiện tại,module,Magento_Customer
New Password,Mật khẩu mới,module,Magento_Customer
Password Strength,Độ mạnh mật khẩu,module,Magento_Customer
No Password,Không có mật khẩu,module,Magento_Customer
Confirm New Password,Xác nhận Mật khẩu Mới,module,Magento_Customer
Please enter your email address below to receive a password reset link.,Vui lòng nhập địa chỉ email của bạn dưới đây để nhận được một liên kết đặt lại mật khẩu.,module,Magento_Customer
Reset My Password,Đặt lại mật khẩu của tôi,module,Magento_Customer
Registered Customers,Khách hàng đã đăng ký,module,Magento_Customer
"If you have an account, sign in with your email address.","Nếu bạn có một tài khoản, hãy đăng nhập bằng địa chỉ email của bạn.",module,Magento_Customer
Password,Mật khẩu,module,Magento_Customer
Forgot Your Password?,Bạn quên mật khẩu?,module,Magento_Customer
Subscription option,Tùy chọn đăng ký,module,Magento_Customer
General Subscription,Đăng ký chung,module,Magento_Customer
Sign Up for Newsletter,Đăng ký nhận bản tin,module,Magento_Customer
Address Information,Thông tin địa chỉ,module,Magento_Customer
Sign-in Information,Thông tin đăng nhập,module,Magento_Customer
Confirm Password,Xác nhận mật khẩu,module,Magento_Customer
Create an Account,Tạo tài khoản,module,Magento_Customer
Set a New Password,Thiết lập một mật khẩu mới,module,Magento_Customer
You have signed out and will go to our homepage in 5 seconds.,Bạn đã đăng xuất và sẽ đi đến trang chủ của chúng tôi trong 5 giây.,module,Magento_Customer
New Customers,Khách hàng mới,module,Magento_Customer
"Creating an account has many benefits: check out faster, keep more than one address, track orders and more.","Tạo một tài khoản có nhiều lợi ích: kiểm tra nhanh hơn, giữ nhiều hơn một địa chỉ, theo dõi các đơn đặt hàng và nhiều hơn nữa.",module,Magento_Customer
Company,Công ty,module,Magento_Customer
Fax,Số Fax,module,Magento_Customer
Name,Tên,module,Magento_Customer
Phone Number,Số Điện thoại,module,Magento_Customer
Format for IDE '%1' is not supported,Định dạng cho IDE '%1' không được hỗ trợ,module,Magento_Developer
Client side less compilation,Phía khách hàng ít tổng hợp hơn,module,Magento_Developer
Server side less compilation,Phía máy chủ ít tổng hợp hơn,module,Magento_Developer
Select this to allow DHL to optimize shipping charges by splitting the order if it exceeds %1 %2.,Tùy chọn này cho phép DHL để tối ưu hóa chi phí vận chuyển bằng cách chia tách đơn đặt hàng nếu nó vượt quá %1 %2.,module,Magento_Dhl
Wrong Content Type,Loại nội dung sai,module,Magento_Dhl
Pounds,Bảng Anh,module,Magento_Dhl
Kilograms,Kg,module,Magento_Dhl
Inches,Inch,module,Magento_Dhl
Centimeters,Cm,module,Magento_Dhl
Height,Chiều cao,module,Magento_Dhl
Depth,Chiều sâu,module,Magento_Dhl
Width,Chiều rộng,module,Magento_Dhl
Regular,Thông thường,module,Magento_Dhl
Specific,đặt biệt,module,Magento_Dhl
Easy shop,Cửa hàng dễ dàng,module,Magento_Dhl
Sprintline,Đường nước rút,module,Magento_Dhl
Secureline,Dây an toàn,module,Magento_Dhl
Express easy,Thể hiện dễ dàng,module,Magento_Dhl
Break bulk express,Phá vỡ khối lượng lớn nhanh chóng,module,Magento_Dhl
Medical express,Y tế,module,Magento_Dhl
Express worldwide,Nhận trên toàn thế giới,module,Magento_Dhl
Express 9:00,Nhận 9:00,module,Magento_Dhl
Express 10:30,Nhận 10:30,module,Magento_Dhl
Domestic economy select,Chọn nền kinh tế trong nước,module,Magento_Dhl
Economy select,Chọn nền kinh tế,module,Magento_Dhl
Domestic express,Chuyển thư Trong nước,module,Magento_Dhl
Others,Khác,module,Magento_Dhl
Globalmail business,Kinh doanh thư toàn cầu,module,Magento_Dhl
Same day,Cùng một ngày,module,Magento_Dhl
Express 12:00,Nhận 12:00,module,Magento_Dhl
Express envelope,Nhận phong bì,module,Magento_Dhl
Jetline,đường bay,module,Magento_Dhl
Freight worldwide,Vận chuyển hàng hóa trên toàn cầu,module,Magento_Dhl
Jumbo box,Hộp giấy,module,Magento_Dhl
DHL service is not available at %s date,Dịch vụ DHL không có sẵn tại %s ngày,module,Magento_Dhl
The response is in wrong format.,Các phản ứng có định dạng sai.,module,Magento_Dhl
We had to skip DHL method %1 because we couldn't find exchange rate %2 (Base Currency).,Chúng tôi đã bỏ qua phương pháp DHL %1 bởi vì chúng tôi không thể tìm thấy tỷ giá %2 (cơ sở tiền tệ).,module,Magento_Dhl
Zero shipping charge for '%1',Miễn phí vận chuyển cho '%1',module,Magento_Dhl
Cannot identify measure unit for %1,Không thể xác định các đơn vị đo lường cho %1,module,Magento_Dhl
Cannot identify weight unit for %1,Không thể xác định đơn vị trọng lượng cho %1,module,Magento_Dhl
There is no items in this order,Không có sản phẩm nào trong đơn hàng này,module,Magento_Dhl
Please specify origin country.,Hãy cho biết quốc gia ban đầu.,module,Magento_Dhl
Documents,Tài liệu,module,Magento_Dhl
Non Documents,Không tài liệu,module,Magento_Dhl
"Height, width and length should be equal or greater than %1","Chiều cao, chiều rộng và chiều dài nên bằng hoặc lớn hơn %1",module,Magento_Dhl
Unable to retrieve tracking,Không thể truy xuất theo dõi,module,Magento_Dhl
Response is in the wrong format,Phản ứng sai định dạng,module,Magento_Dhl
Error #%1 : %2,Lỗi #%1: %2,module,Magento_Dhl
No packages for request,Không có gói theo yêu cầu,module,Magento_Dhl
Unable to retrieve shipping label,Không thể truy xuất nhãn vận chuyển,module,Magento_Dhl
Non documents,Không tài liệu,module,Magento_Dhl
None,Không cái nào,module,Magento_Dhl
State/Province,Bang/tỉnh,module,Magento_Directory
--Please Select--,---Xin vui lòng chọn---,module,Magento_Directory
"Undefined rate from ""%1-%2"".","Không xác định tỷ lệ từ ""%1-%2"".",module,Magento_Directory
Please correct the target currency.,Xin vui lòng chính xác tiền tệ mục tiêu.,module,Magento_Directory
label,nhãn,module,Magento_Directory
We can't retrieve a rate from %1 for %2.,Chúng tôi không thể truy xuất một tỷ lệ từ %1 cho %2.,module,Magento_Directory
FATAL ERROR:,LỖI NGHIÊM TRỌNG:,module,Magento_Directory
Please specify the correct Import Service.,Hãy chỉ ra các dịch vụ nhập khẩu chính xác.,module,Magento_Directory
WARNING:,Cảnh báo:,module,Magento_Directory
Please correct the country code: %1.,Xin vui lòng nhập chính xác mã quốc gia: %1.,module,Magento_Directory
Country and Format Type combination should be unique,Kết hợp nước và các loại định dạng nên là duy nhất,module,Magento_Directory
Please correct the rates received,Xin vui lòng làm chính xác tỷ lệ nhận được,module,Magento_Directory
"Please select a region, state or province.","Vui lòng chọn khu vực, bang hay tỉnh.",module,Magento_Directory
Currency,Ngoại tệ,module,Magento_Directory
Your current currency is: %1.,Đơn vị tiền tệ hiện tại là: %1.,module,Magento_Directory
Continue,Tiếp tục,module,Magento_Directory
File directory '%1' is not readable.,Tập tin thư mục '%1' không thể đọc được.,module,Magento_DownloadableImportExport
File directory '%1' is not writable.,Tập tin thư mục '%1' không thể ghi được.,module,Magento_DownloadableImportExport
Error,Lỗi,module,Magento_DownloadableImportExport
Downloadable Information,Thông tin có thể tải về,module,Magento_Downloadable
Add New Link,Thêm liên kết mới,module,Magento_Downloadable
Upload Files,Tải lên tập tin,module,Magento_Downloadable
All Files,Tất cả các tệp,module,Magento_Downloadable
Unlimited,Không giới hạn,module,Magento_Downloadable
Something went wrong while getting the requested content.,Một cái gì đó đã đi sai trong khi nhận được nội dung được yêu cầu.,module,Magento_Downloadable
My Downloadable Products,Sản phẩm có thể tải về của tôi,module,Magento_Downloadable
We can't find the link you requested.,Chúng tôi không thể tìm thấy các liên kết mà bạn yêu cầu.,module,Magento_Downloadable
"Please sign in to download your product or purchase <a href=""%1"">%2</a>.","Xin vui lòng đăng nhập để tải về sản phẩm của bạn hoặc mua <a href=""%1"">%2</a>.",module,Magento_Downloadable
Please sign in to download your product.,Xin vui lòng đăng nhập để tải về sản phẩm của bạn.,module,Magento_Downloadable
The link has expired.,Các liên kết đã hết hạn.,module,Magento_Downloadable
The link is not available.,Liên kết không có sẵn.,module,Magento_Downloadable
"Sorry, there was an error getting requested content. Please contact the store owner.","Xin lỗi, đã có một lỗi khi nhận nội dung được yêu cầu. Xin vui lòng liên hệ với người quản lý.",module,Magento_Downloadable
Please set resource file and link type.,Xin vui lòng thiết lập tập tin tài nguyên và các loại liên kết.,module,Magento_Downloadable
Invalid download link type.,Kiểu liên kết tải xuống không hợp lệ.,module,Magento_Downloadable
Something went wrong while saving the file(s).,Một cái gì đó đã đi sai trong khi lưu tệp.,module,Magento_Downloadable
Provided content must be valid base64 encoded data.,Nội dung được cung cấp phải là base64 mã hóa dữ liệu hợp lệ.,module,Magento_Downloadable
Provided file name contains forbidden characters.,Tên tệp Cung cấp chứa ký tự bị cấm.,module,Magento_Downloadable
Link file not provided,Liên kết tập tin không được cung cấp,module,Magento_Downloadable
Link price must have numeric positive value.,Liên kết giá phải có giá trị là số dương.,module,Magento_Downloadable
Number of downloads must be a positive integer.,Số lượng tải phải là số nguyên dương.,module,Magento_Downloadable
Sort order must be a positive integer.,Thứ tự sắp xếp phải là số nguyên dương.,module,Magento_Downloadable
Link URL must have valid format.,Liên kết URL phải có định dạng hợp lệ.,module,Magento_Downloadable
Provided file content must be valid base64 encoded data.,Nội dung tập tin được cung cấp phải là base64 mã hóa dữ liệu hợp lệ.,module,Magento_Downloadable
Sample URL must have valid format.,Mẫu URL phải có định dạng hợp lệ.,module,Magento_Downloadable
Order id cannot be null,Id đơn hàng không thể là vô giá trị,module,Magento_Downloadable
Order item id cannot be null,Id sản phẩm đặt hàng không thể là vô giá trị,module,Magento_Downloadable
Please specify product link(s).,Xin vui lòng chỉ rõ liên kết sản phẩm.,module,Magento_Downloadable
Sample file not provided,Tệp mẫu không được cung cấp,module,Magento_Downloadable
Yes,Có,module,Magento_Downloadable
No,Không,module,Magento_Downloadable
Use config,Sử dụng cấu hình,module,Magento_Downloadable
Upload File,Tải lên tập tin,module,Magento_Downloadable
attachment,Đính kèm,module,Magento_Downloadable
inline,nội tuyến,module,Magento_Downloadable
Pending,Đợi duyệt,module,Magento_Downloadable
Invoiced,Hóa đơn,module,Magento_Downloadable
To enable the option set the weight to no,Để kích hoạt tùy chọn đặt trọng lượng về không,module,Magento_Downloadable
Is this downloadable Product?,Đây có phải là sản phẩm có thể tải về?,module,Magento_Downloadable
Links,Liên kết,module,Magento_Downloadable
Title,Tiêu đề,module,Magento_Downloadable
Links can be purchased separately,Liên kết có thể được mua riêng,module,Magento_Downloadable
"Alphanumeric, dash and underscore characters are recommended for filenames. Improper characters are replaced with '_'.","Tên file được phép sử dụng các kí tự chữ số, dấu gạch ngang và gạch dưới. Các kí tự không hợp lệ sẽ được thay thế bằng '_'.",module,Magento_Downloadable
Add Link,Thêm liên kết,module,Magento_Downloadable
Price,Giá,module,Magento_Downloadable
File,Tệp,module,Magento_Downloadable
Sample,Mẫu,module,Magento_Downloadable
Shareable,Có thể chia sẻ,module,Magento_Downloadable
Max. Downloads,Lớn nhất. Tải về,module,Magento_Downloadable
Samples,Mẫu,module,Magento_Downloadable
Use Default Value,Dùng giá trị mặc định,module,Magento_Downloadable
sample,mẫu,module,Magento_Downloadable
Add links to your product files here.,Thêm liên kết đến tập tin sản phẩm của bạn ở đây.,module,Magento_Downloadable
[STORE VIEW],[Chế độ xem cửa hàng],module,Magento_Downloadable
[GLOBAL],[Toàn hệ thống],module,Magento_Downloadable
Sort Order,Thứ tự sắp xếp,module,Magento_Downloadable
Attach File or Enter Link,Đính kèm tập tin hay nhập liên kết,module,Magento_Downloadable
Sort Variations,Sắp xếp các biến thể,module,Magento_Downloadable
Browse Files...,Xem theo tệp...,module,Magento_Downloadable
Delete,Xóa,module,Magento_Downloadable
Add product preview files here.,Thêm tập tin sản phẩm xem trước ở đây.,module,Magento_Downloadable
SKU,MÃ SẢN PHẨM,module,Magento_Downloadable
Select all,Chọn tất cả,module,Magento_Downloadable
Unselect all,Bỏ chọn tất cả,module,Magento_Downloadable
Availability,Sẵn có,module,Magento_Downloadable
In stock,Còn trong kho,module,Magento_Downloadable
Out of stock,Hết hàng,module,Magento_Downloadable
"Go to <a href=""%1"">My Downloadable Products</a>","Đi đến <a href=""%1""> sản phẩm có thể tải của tôi</a>",module,Magento_Downloadable
Downloadable Products,Tải về sản phẩm,module,Magento_Downloadable
Order #,Đơn hàng #,module,Magento_Downloadable
Date,Ngày,module,Magento_Downloadable
Status,Trạng thái,module,Magento_Downloadable
Remaining Downloads,Còn lại lượt tải,module,Magento_Downloadable
View Order,Xem đơn đặt hàng,module,Magento_Downloadable
Start Download,Bắt đầu tải về,module,Magento_Downloadable
You have not purchased any downloadable products yet.,Bạn đã không mua bất kỳ sản phẩm miễn phí nào.,module,Magento_Downloadable
Back,Trở lại,module,Magento_Downloadable
download,tải về,module,Magento_Downloadable
Gift Message,Tin nhắn quà tặng,module,Magento_Downloadable
From:,Từ:,module,Magento_Downloadable
To:,Đến:,module,Magento_Downloadable
Message:,Tin nhắn:,module,Magento_Downloadable
Product Name,Tên sản phẩm,module,Magento_Downloadable
Qty,Số lượng,module,Magento_Downloadable
Subtotal,Tổng phụ,module,Magento_Downloadable
Discount Amount,Lượng chiết khấu,module,Magento_Downloadable
Row Total,Tổng số dòng,module,Magento_Downloadable
Qty Invoiced,Số lượng hóa đơn,module,Magento_Downloadable
Ordered,Đã đặt hàng,module,Magento_Downloadable
Shipped,Đã vận chuyển,module,Magento_Downloadable
Canceled,Đã hủy bỏ,module,Magento_Downloadable
Refunded,Đã hoàn trả,module,Magento_Downloadable
Attribute Properties,Thuộc tính attribute,module,Magento_Eav
Default Label,Nhãn mặc định,module,Magento_Eav
Default label,Nhãn mặc định,module,Magento_Eav
Attribute Code,Mã thuộc tính,module,Magento_Eav
This is used internally. Make sure you don't use spaces or more than %1 symbols.,Điều này sử dụng nội bộ. Hãy chắc chắn bạn không sử dụng dấu cách hoặc nhiều biểu tượng hơn %1.,module,Magento_Eav
Catalog Input Type for Store Owner,Danh mục các loại đầu vào cho các chủ cửa hàng,module,Magento_Eav
Values Required,Giá trị bắt buộc,module,Magento_Eav
Default Value,Giá trị mặc định,module,Magento_Eav
Unique Value,Giá trị duy nhất,module,Magento_Eav
Unique Value (not shared with other products),Giá trị duy nhất (không được chia sẻ với các sản phẩm khác),module,Magento_Eav
Not shared with other products.,Không được chia sẻ với các sản phẩm khác.,module,Magento_Eav
Input Validation for Store Owner,Xác nhận đầu vào cho các chủ cửa hàng,module,Magento_Eav
Required,Bắt buộc,module,Magento_Eav
Yes,Có,module,Magento_Eav
No,Không,module,Magento_Eav
System,Hệ thống,module,Magento_Eav
None,Không có,module,Magento_Eav
Decimal Number,Số thập phân,module,Magento_Eav
Integer Number,Số nguyên,module,Magento_Eav
Letters,Chữ cái,module,Magento_Eav
"Letters (a-z, A-Z) or Numbers (0-9)","Chữ cái (a-z, A-Z) hoặc số (0-9)",module,Magento_Eav
"Input type ""%value%"" not found in the input types list.","Loại đầu vào ""%value%"" không tìm thấy trong danh sách các loại đầu vào.",module,Magento_Eav
Attribute object is undefined,Thuộc tính đối tượng là không xác định,module,Magento_Eav
Entity object is undefined,Đối tượng thực thể là không xác định,module,Magento_Eav
"""%1"" invalid type entered.","""%1"" nhập vào loại không hợp lệ.",module,Magento_Eav
"""%1"" contains non-alphabetic or non-numeric characters.","""%1"" có chứa không phải ký tự hoặc không phải là số.",module,Magento_Eav
"""%1"" is an empty string.","""%1"" là một chuỗi rỗng.",module,Magento_Eav
"""%1"" contains non-numeric characters.","""%1"" có chứa ký tự không phải là số.",module,Magento_Eav
"""%1"" contains non-alphabetic characters.","""%1"" có chứa các ký tự không phải ký tự.",module,Magento_Eav
"""%1"" is not a valid email address.","""%1"" không phải là một địa chỉ email hợp lệ.",module,Magento_Eav
"""%1"" is not a valid hostname.","""%1"" không phải là một tên máy hợp lệ.",module,Magento_Eav
"""%1"" uses too many characters.","""%1"" sử dụng quá nhiều ký tự.",module,Magento_Eav
"%value%' looks like an IP address, which is not an acceptable format.",%value%' trông giống như một địa chỉ IP cái mà không phải là một định dạng được chấp nhận.,module,Magento_Eav
%value%' looks like a DNS hostname but contains a dash in an invalid position.,"%value%' trông giống như một tên máy chủ DNS, nhưng bao gồm một dấu gạch ngang ở một vị trí không hợp lệ.",module,Magento_Eav
%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.,"%value%' trông giống như một tên máy chủ DNS, nhưng chúng tôi không thể kết hợp nó với giản đồ hostname cho tên miền '%tld%'.",module,Magento_Eav
%value%' looks like a DNS hostname but cannot extract TLD part.,"%value%' trông giống như một tên máy chủ DNS, nhưng không thể trích xuất một phần tên miền.",module,Magento_Eav
%value%' does not look like a valid local network name.,%value%' không giống như một tên mạng địa phương hợp lệ.,module,Magento_Eav
"%value%' looks like a local network name, which is not an acceptable format.","%value%' giống như một tên mạng lưới địa phương, mà không phải là một định dạng được chấp nhận.",module,Magento_Eav
"%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.","%value%' dường như là một tên máy chủ DNS, nhưng ký hiệu punycode nhất định không thể được giải mã.",module,Magento_Eav
"""%1"" is not a valid URL.","""%1"" không phải là một URL hợp lệ.",module,Magento_Eav
"""%1"" is not a valid date.","""%1"" không phải là một ngày hợp lệ.",module,Magento_Eav
"""%1"" does not fit the entered date format.","""%1"" không phù hợp với định dạng ngày.",module,Magento_Eav
"""%1"" is a required value.","""%1"" là một giá trị bắt buộc.",module,Magento_Eav
Please enter a valid date between %1 and %2 at %3.,Vui lòng nhập ngày hợp lệ giữa %1 và %2 tại %3.,module,Magento_Eav
Please enter a valid date equal to or greater than %1 at %2.,Vui lòng nhập ngày hợp lệ bằng hoặc lớn hơn %1 tại %2.,module,Magento_Eav
Please enter a valid date less than or equal to %1 at %2.,Vui lòng nhập ngày hợp lệ ít hơn hoặc bằng với %1 tại %2.,module,Magento_Eav
"""%1"" is not a valid file extension.","""%1"" không phải là một phần mở rộng tập tin hợp lệ.",module,Magento_Eav
"""%1"" is not a valid file.","""%1"" không phải là một tập tin hợp lệ.",module,Magento_Eav
"""%1"" exceeds the allowed file size.","""%1"" vượt quá kích thước tập tin cho phép.",module,Magento_Eav
"""%1"" is not a valid image format","""%1"" không phải là một định dạng hình ảnh hợp lệ",module,Magento_Eav
"""%1"" width exceeds allowed value of %2 px.","""%1"" chiều rộng vượt quá các giá trị cho phép của %2 px.",module,Magento_Eav
"""%1"" height exceeds allowed value of %2 px.","""%1"" chiều cao vượt quá các giá trị cho phép của %2 px.",module,Magento_Eav
"""%1"" cannot contain more than %2 lines.","""%1"" không thể chứa hơn %2 dòng.",module,Magento_Eav
"""%1"" length must be equal or greater than %2 characters.","độ dài ""%1"" phải bằng hoặc nhiều hơn với %2 ký tự.",module,Magento_Eav
"""%1"" length must be equal or less than %2 characters.","độ dài ""%1"" phải bằng hoặc ít hơn %2 ký tự.",module,Magento_Eav
Invalid entity_type specified: %1,Entity_type không hợp lệ được chỉ định: %1,module,Magento_Eav
Entity is not initialized,Tổ chức không được khởi tạo,module,Magento_Eav
The attribute code '%1' is reserved by system. Please try another attribute code,Mã số thuộc tính '%1' được dành riêng cho hệ thống. Hãy thử một mã thuộc tính khác,module,Magento_Eav
"Source model ""%1"" not found for attribute ""%2""","Mô hình mã nguồn ""%1"" không tìm thấy cho thuộc tính ""%2""",module,Magento_Eav
Invalid date,Ngày không hợp lệ,module,Magento_Eav
No options found.,Không có lựa chọn nào được tìm thấy.,module,Magento_Eav
label,nhãn,module,Magento_Eav
Invalid attribute identifier for filter (%1),Thuộc tính định danh không hợp lệ cho việc lọc (%1),module,Magento_Eav
Joint field or attribute expression with this alias is already declared,Chung lĩnh vực hoặc thuộc tính biểu hiện với bí danh này đã được công bố,module,Magento_Eav
"Invalid alias, already exists in joint attributes","Bí danh không hợp lệ, đã tồn tại trong các thuộc tính chung",module,Magento_Eav
A joined field with this alias is already declared.,Một lĩnh vực tham gia với bí danh này đã được công bố.,module,Magento_Eav
Invalid joint fields,Trường hợp không hợp lệ,module,Magento_Eav
